,team_home,team_away,bet_type,outcome,odd,percentage
327,Aston Villa,Newcastle United,Mi-temps - Score exact,0 - 0,3.25,0
328,Aston Villa,Newcastle United,Mi-temps - Score exact,1 - 1,6.25,0
329,Aston Villa,Newcastle United,Mi-temps - Score exact,2 - 2,40.0,0
330,Aston Villa,Newcastle United,Mi-temps - Score exact,1 - 0,4.0,0
331,Aston Villa,Newcastle United,Mi-temps - Score exact,2 - 0,8.5,0
332,Aston Villa,Newcastle United,Mi-temps - Score exact,2 - 1,14.0,0
333,Aston Villa,Newcastle United,Mi-temps - Score exact,0 - 1,5.3,0
334,Aston Villa,Newcastle United,Mi-temps - Score exact,0 - 2,16.0,0
335,Aston Villa,Newcastle United,Mi-temps - Score exact,1 - 2,19.0,0
336,Aston Villa,Newcastle United,Mi-temps - Score exact,Autre,10.0,0
337,Aston Villa,Newcastle United,Mi-temps - Nombre de buts,Plus de 3,11.5,0
338,Aston Villa,Newcastle United,Mi-temps - Nombre de buts,Moins de 3,1.03,0
339,Aston Villa,Newcastle United,Mi-temps - Écart de buts (handicap),Aston Villa +0.5,1.22,0
340,Aston Villa,Newcastle United,Mi-temps - Écart de buts (handicap),Newcastle -0.5,3.5,0
341,Aston Villa,Newcastle United,Minute du 1er but (10 min),1-10,3.7,0
342,Aston Villa,Newcastle United,Minute du 1er but (10 min),11-20,4.0,0
343,Aston Villa,Newcastle United,Minute du 1er but (10 min),21-30,5.0,0
344,Aston Villa,Newcastle United,Minute du 1er but (10 min),31-40,6.25,0
345,Aston Villa,Newcastle United,Minute du 1er but (10 min),41-50,7.5,0
346,Aston Villa,Newcastle United,Minute du 1er but (10 min),51-60,10.0,0
347,Aston Villa,Newcastle United,Minute du 1er but (10 min),61-70,14.0,0
348,Aston Villa,Newcastle United,Minute du 1er but (10 min),71-80,19.0,0
349,Aston Villa,Newcastle United,Minute du 1er but (10 min),81-90,21.0,0
350,Aston Villa,Newcastle United,Minute du 1er but (10 min),Aucun,14.5,0
351,Aston Villa,Newcastle United,Minute du 1er but (15 min),1-15,2.6,0
352,Aston Villa,Newcastle United,Minute du 1er but (15 min),16-30,3.4,0
353,Aston Villa,Newcastle United,Minute du 1er but (15 min),31-45,4.4,0
354,Aston Villa,Newcastle United,Minute du 1er but (15 min),46-60,7.0,0
355,Aston Villa,Newcastle United,Minute du 1er but (15 min),61-75,10.5,0
356,Aston Villa,Newcastle United,Minute du 1er but (15 min),76-90,14.5,0
357,Aston Villa,Newcastle United,Minute du 1er but (15 min),Aucun,14.5,0
358,Aston Villa,Newcastle United,Nombre exact de buts,0,14.5,0
359,Aston Villa,Newcastle United,Nombre exact de buts,1,5.7,0
360,Aston Villa,Newcastle United,Nombre exact de buts,2,3.75,0
361,Aston Villa,Newcastle United,Nombre exact de buts,3,3.75,0
362,Aston Villa,Newcastle United,Nombre exact de buts,4,4.4,0
363,Aston Villa,Newcastle United,Nombre exact de buts,5,6.75,0
364,Aston Villa,Newcastle United,Nombre exact de buts,6,11.0,0
365,Aston Villa,Newcastle United,Nombre exact de buts,7,24.0,0
366,Aston Villa,Newcastle United,Nombre exact de buts,8,48.0,0
367,Aston Villa,Newcastle United,Nombre exact de buts,9 ou plus,65.0,0
368,Aston Villa,Newcastle United,Nombre de buts (intervalle),0-1,4.4,0
369,Aston Villa,Newcastle United,Nombre de buts (intervalle),2-3,2.0,0
370,Aston Villa,Newcastle United,Nombre de buts (intervalle),4-6,2.45,0
371,Aston Villa,Newcastle United,Nombre de buts (intervalle),7 et plus,15.0,0
372,Aston Villa,Newcastle United,Nombre de buts de Aston Villa,"Plus de 4,5",16.0,0
373,Aston Villa,Newcastle United,Nombre de buts de Aston Villa,"Moins de 4,5",1.02,0
374,Aston Villa,Newcastle United,Nombre de buts de Newcastle,"Plus de 4,5",46.0,0
375,Aston Villa,Newcastle United,Nombre de buts de Newcastle,"Moins de 4,5",1.0,0
376,Aston Villa,Newcastle United,Nombre exact de buts de Aston Villa,0,4.8,0
377,Aston Villa,Newcastle United,Nombre exact de buts de Aston Villa,1,2.85,0
378,Aston Villa,Newcastle United,Nombre exact de buts de Aston Villa,2,3.1,0
379,Aston Villa,Newcastle United,Nombre exact de buts de Aston Villa,3 ou plus,3.0,0
380,Aston Villa,Newcastle United,Nombre exact de buts de Newcastle,0,3.15,0
381,Aston Villa,Newcastle United,Nombre exact de buts de Newcastle,1,2.4,0
382,Aston Villa,Newcastle United,Nombre exact de buts de Newcastle,2,3.55,0
383,Aston Villa,Newcastle United,Nombre exact de buts de Newcastle,3 ou plus,5.2,0
384,Aston Villa,Newcastle United,Nombre de buts de Aston Villa (intervalle),1-2,1.58,0
385,Aston Villa,Newcastle United,Nombre de buts de Aston Villa (intervalle),1-3,1.27,0
386,Aston Villa,Newcastle United,Nombre de buts de Aston Villa (intervalle),2-3,2.0,0
387,Aston Villa,Newcastle United,Nombre de buts de Aston Villa (intervalle),4 et plus,6.5,0
388,Aston Villa,Newcastle United,Nombre de buts de Aston Villa (intervalle),0,4.8,0
389,Aston Villa,Newcastle United,Nombre de buts de Newcastle (intervalle),1-2,1.52,0
390,Aston Villa,Newcastle United,Nombre de buts de Newcastle (intervalle),1-3,1.33,0
391,Aston Villa,Newcastle United,Nombre de buts de Newcastle (intervalle),2-3,2.55,0
392,Aston Villa,Newcastle United,Nombre de buts de Newcastle (intervalle),4 et plus,15.0,0
393,Aston Villa,Newcastle United,Nombre de buts de Newcastle (intervalle),0,3.15,0
394,Aston Villa,Newcastle United,Mi-temps/Fin de match,Aston Villa/Aston Villa,2.85,0
395,Aston Villa,Newcastle United,Mi-temps/Fin de match,Match nul/Aston Villa,4.8,0
396,Aston Villa,Newcastle United,Mi-temps/Fin de match,Newcastle/Newcastle,5.1,0
397,Aston Villa,Newcastle United,Mi-temps/Fin de match,Match nul/Match nul,5.7,0
398,Aston Villa,Newcastle United,Mi-temps/Fin de match,Match nul/Newcastle,7.25,0
399,Aston Villa,Newcastle United,Mi-temps/Fin de match,Aston Villa/Match nul,12.0,0
400,Aston Villa,Newcastle United,Mi-temps/Fin de match,Newcastle/Match nul,12.0,0
401,Aston Villa,Newcastle United,Mi-temps/Fin de match,Newcastle/Aston Villa,19.0,0
402,Aston Villa,Newcastle United,Mi-temps/Fin de match,Aston Villa/Newcastle,27.0,0
403,Aston Villa,Newcastle United,Marge de victoire,Aston Villa gagne d'au moins 3 buts d'écart,6.0,0
404,Aston Villa,Newcastle United,Marge de victoire,Aston Villa gagne par exactement 2 buts d'écart,5.1,0
405,Aston Villa,Newcastle United,Marge de victoire,Aston Villa gagne par exactement 1 but d'écart,3.75,0
406,Aston Villa,Newcastle United,Marge de victoire,Match nul,3.45,0
407,Aston Villa,Newcastle United,Marge de victoire,Newcastle gagne par exactement 1 but d'écart,4.9,0
408,Aston Villa,Newcastle United,Marge de victoire,Newcastle gagne par exactement 2 buts d'écart,9.0,0
409,Aston Villa,Newcastle United,Marge de victoire,Newcastle gagne d'au moins 3 buts d'écart,16.0,0
410,Aston Villa,Newcastle United,Résultat et nombre de buts,"Aston Villa et moins de 4,5",2.35,0
411,Aston Villa,Newcastle United,Résultat et nombre de buts,"Match nul et moins de 4,5",3.7,0
412,Aston Villa,Newcastle United,Résultat et nombre de buts,"Newcastle et moins de 4,5",3.9,0
413,Aston Villa,Newcastle United,Résultat et nombre de buts,"Aston Villa et plus de 4,5",5.8,0
414,Aston Villa,Newcastle United,Résultat et nombre de buts,"Newcastle et plus de 4,5",11.0,0
415,Aston Villa,Newcastle United,Résultat et nombre de buts,"Match nul et plus de 4,5",29.0,0
416,Aston Villa,Newcastle United,Résultat et les deux équipes marquent,Aston Villa et oui,3.15,0
417,Aston Villa,Newcastle United,Résultat et les deux équipes marquent,Aston Villa et non,3.7,0
418,Aston Villa,Newcastle United,Résultat et les deux équipes marquent,Match nul et oui,4.0,0
419,Aston Villa,Newcastle United,Résultat et les deux équipes marquent,Newcastle et oui,4.9,0
420,Aston Villa,Newcastle United,Résultat et les deux équipes marquent,Newcastle et non,6.5,0
421,Aston Villa,Newcastle United,Résultat et les deux équipes marquent,Match nul et non,14.5,0
422,Aston Villa,Newcastle United,Équipe qui marque le 1er but et résultat,Aston Villa marque et Aston Villa gagne,2.1,0
423,Aston Villa,Newcastle United,Équipe qui marque le 1er but et résultat,Newcastle marque et Newcastle gagne,3.7,0
424,Aston Villa,Newcastle United,Équipe qui marque le 1er but et résultat,Aston Villa marque et match nul,7.25,0
425,Aston Villa,Newcastle United,Équipe qui marque le 1er but et résultat,Newcastle marque et match nul,7.25,0
426,Aston Villa,Newcastle United,Équipe qui marque le 1er but et résultat,Newcastle marque et Aston Villa gagne,8.5,0
427,Aston Villa,Newcastle United,Équipe qui marque le 1er but et résultat,Aston Villa marque et Newcastle gagne,13.0,0
428,Aston Villa,Newcastle United,Équipe qui marque le 1er but et résultat,Aucun but,14.5,0
429,Aston Villa,Newcastle United,Double chance et nombre de buts,"Aston Villa/match nul et moins de 4,5",1.54,0
430,Aston Villa,Newcastle United,Double chance et nombre de buts,"Aston Villa/Newcastle et moins de 4,5",1.58,0
431,Aston Villa,Newcastle United,Double chance et nombre de buts,"Newcastle/match nul et moins de 4,5",2.0,0
432,Aston Villa,Newcastle United,Double chance et nombre de buts,"Aston Villa/Newcastle et plus de 4,5",4.2,0
433,Aston Villa,Newcastle United,Double chance et nombre de buts,"Aston Villa/match nul et plus de 4,5",5.1,0
434,Aston Villa,Newcastle United,Double chance et nombre de buts,"Newcastle/match nul et plus de 4,5",8.5,0
435,Aston Villa,Newcastle United,Double chance et les deux équipes marquent,Aston Villa/match nul et oui,1.88,0
436,Aston Villa,Newcastle United,Double chance et les deux équipes marquent,Aston Villa/Newcastle et oui,2.05,0
437,Aston Villa,Newcastle United,Double chance et les deux équipes marquent,Newcastle/match nul et oui,2.4,0
438,Aston Villa,Newcastle United,Double chance et les deux équipes marquent,Aston Villa/Newcastle et non,2.55,0
439,Aston Villa,Newcastle United,Double chance et les deux équipes marquent,Aston Villa/match nul et non,3.15,0
440,Aston Villa,Newcastle United,Double chance et les deux équipes marquent,Newcastle/match nul et non,4.8,0
441,Aston Villa,Newcastle United,Quelle équipe va marquer ?,Aucune,14.5,0
442,Aston Villa,Newcastle United,Quelle équipe va marquer ?,Seulement Aston Villa,3.7,0
443,Aston Villa,Newcastle United,Quelle équipe va marquer ?,Seulement Newcastle,6.5,0
444,Aston Villa,Newcastle United,Quelle équipe va marquer ?,Les deux équipes,1.46,0
445,Aston Villa,Newcastle United,Aston Villa garde sa cage inviolée,Oui,3.15,0
446,Aston Villa,Newcastle United,Aston Villa garde sa cage inviolée,Non,1.26,0
447,Aston Villa,Newcastle United,Newcastle garde sa cage inviolée,Oui,4.8,0
448,Aston Villa,Newcastle United,Newcastle garde sa cage inviolée,Non,1.12,0
449,Aston Villa,Newcastle United,Aston Villa gagne sans concéder de but,Oui,3.7,0
450,Aston Villa,Newcastle United,Aston Villa gagne sans concéder de but,Non,1.2,0
451,Aston Villa,Newcastle United,Newcastle gagne sans concéder de but,Oui,6.5,0
452,Aston Villa,Newcastle United,Newcastle gagne sans concéder de but,Non,1.08,0
453,Aston Villa,Newcastle United,Aston Villa gagne une des mi-temps,Oui,1.43,0
454,Aston Villa,Newcastle United,Aston Villa gagne une des mi-temps,Non,2.35,0
455,Aston Villa,Newcastle United,Newcastle gagne une des mi-temps,Oui,2.0,0
456,Aston Villa,Newcastle United,Newcastle gagne une des mi-temps,Non,1.58,0
457,Aston Villa,Newcastle United,Aston Villa gagne les deux mi-temps,Oui,4.9,0
458,Aston Villa,Newcastle United,Aston Villa gagne les deux mi-temps,Non,1.12,0
459,Aston Villa,Newcastle United,Newcastle gagne les deux mi-temps,Oui,11.0,0
460,Aston Villa,Newcastle United,Newcastle gagne les deux mi-temps,Non,1.03,0
461,Aston Villa,Newcastle United,Aston Villa marque dans les deux mi-temps,Oui,2.4,0
462,Aston Villa,Newcastle United,Aston Villa marque dans les deux mi-temps,Non,1.41,0
463,Aston Villa,Newcastle United,Newcastle marque dans les deux mi-temps,Oui,3.6,0
464,Aston Villa,Newcastle United,Newcastle marque dans les deux mi-temps,Non,1.21,100
465,Aston Villa,Newcastle United,Mi-temps - Double chance,Aston Villa ou match nul,1.22,0
466,Aston Villa,Newcastle United,Mi-temps - Double chance,Aston Villa ou Newcastle,1.48,0
467,Aston Villa,Newcastle United,Mi-temps - Double chance,Newcastle ou match nul,1.45,0
468,Aston Villa,Newcastle United,Mi-temps - Les 2 équipes marquent,Oui,3.45,0
469,Aston Villa,Newcastle United,Mi-temps - Les 2 équipes marquent,Non,1.23,0
470,Aston Villa,Newcastle United,Mi-temps - Nombre de buts de Aston Villa,"Plus de 2,5",13.5,0
471,Aston Villa,Newcastle United,Mi-temps - Nombre de buts de Aston Villa,"Moins de 2,5",1.02,100
472,Aston Villa,Newcastle United,Mi-temps - Nombre de buts de Newcastle,"Plus de 2,5",29.0,0
473,Aston Villa,Newcastle United,Mi-temps - Nombre de buts de Newcastle,"Moins de 2,5",1.01,0
474,Aston Villa,Newcastle United,Mi-temps - Nombre exact de buts,0,3.25,0
475,Aston Villa,Newcastle United,Mi-temps - Nombre exact de buts,1,2.45,0
476,Aston Villa,Newcastle United,Mi-temps - Nombre exact de buts,2,3.5,0
477,Aston Villa,Newcastle United,Mi-temps - Nombre exact de buts,3 ou plus,4.8,0
478,Aston Villa,Newcastle United,Mi-temps - Nombre de buts (intervalle),0,3.25,0
479,Aston Villa,Newcastle United,Mi-temps - Nombre de buts (intervalle),1-2,1.54,0
480,Aston Villa,Newcastle United,Mi-temps - Nombre de buts (intervalle),1-3,1.33,0
481,Aston Villa,Newcastle United,Mi-temps - Nombre de buts (intervalle),2-3,2.45,0
482,Aston Villa,Newcastle United,Mi-temps - Nombre de buts (intervalle),4 et plus,13.0,0
483,Aston Villa,Newcastle United,Mi-temps - Vainqueur (remboursé si match nul),Aston Villa,1.48,0
484,Aston Villa,Newcastle United,Mi-temps - Vainqueur (remboursé si match nul),Newcastle,2.2,0
485,Aston Villa,Newcastle United,Mi-temps - Aston Villa gardera t-il sa cage inviolée ?,Oui,1.58,0
486,Aston Villa,Newcastle United,Mi-temps - Aston Villa gardera t-il sa cage inviolée ?,Non,2.0,0
487,Aston Villa,Newcastle United,Mi-temps - Newcastle gardera t-il sa cage inviolée ?,Oui,1.94,0
488,Aston Villa,Newcastle United,Mi-temps - Newcastle gardera t-il sa cage inviolée ?,Non,1.62,0
489,Aston Villa,Newcastle United,Mi-temps - Résultat et nombre de buts,"Match nul et moins de 1,5",3.25,0
490,Aston Villa,Newcastle United,Mi-temps - Résultat et nombre de buts,"Aston Villa et moins de 1,5",4.0,0
491,Aston Villa,Newcastle United,Mi-temps - Résultat et nombre de buts,"Aston Villa et plus de 1,5",4.4,0
492,Aston Villa,Newcastle United,Mi-temps - Résultat et nombre de buts,"Newcastle et moins de 1,5",5.3,0
493,Aston Villa,Newcastle United,Mi-temps - Résultat et nombre de buts,"Match nul et plus de 1,5",5.8,0
494,Aston Villa,Newcastle United,Mi-temps - Résultat et nombre de buts,"Newcastle et plus de 1,5",7.5,0
495,Aston Villa,Newcastle United,Mi-temps  - Double chance et les deux équipes marquent,Aston Villa/match nul et non,1.58,0
496,Aston Villa,Newcastle United,Mi-temps  - Double chance et les deux équipes marquent,Aston Villa/Newcastle et non,1.76,0
497,Aston Villa,Newcastle United,Mi-temps  - Double chance et les deux équipes marquent,Newcastle/match nul et non,1.94,0
498,Aston Villa,Newcastle United,Mi-temps  - Double chance et les deux équipes marquent,Aston Villa/match nul et oui,4.0,0
499,Aston Villa,Newcastle United,Mi-temps  - Double chance et les deux équipes marquent,Newcastle/match nul et oui,4.5,0
500,Aston Villa,Newcastle United,Mi-temps  - Double chance et les deux équipes marquent,Aston Villa/Newcastle et oui,6.5,0
501,Aston Villa,Newcastle United,Mi-temps avec le plus de buts,1re mi-temps,2.9,0
502,Aston Villa,Newcastle United,Mi-temps avec le plus de buts,Égalité,3.5,0
503,Aston Villa,Newcastle United,Mi-temps avec le plus de buts,2de mi-temps,1.84,0
504,AFC Bournemouth,Liverpool,Résultat,Bournemouth,4.2,0
505,AFC Bournemouth,Liverpool,Résultat,Match nul,3.8,3
506,AFC Bournemouth,Liverpool,Résultat,Liverpool,1.54,97
507,AFC Bournemouth,Liverpool,Double chance,Bournemouth ou match nul,2.15,1
508,AFC Bournemouth,Liverpool,Double chance,Bournemouth ou Liverpool,1.18,1
509,AFC Bournemouth,Liverpool,Double chance,Liverpool ou match nul,1.15,98
510,AFC Bournemouth,Liverpool,Score exact,0 - 0,18.0,0
511,AFC Bournemouth,Liverpool,Score exact,1 - 0,16.0,0
512,AFC Bournemouth,Liverpool,Score exact,2 - 0,26.0,0
513,AFC Bournemouth,Liverpool,Score exact,3 - 0,50.0,0
514,AFC Bournemouth,Liverpool,Score exact,4 - 0,95.0,0
515,AFC Bournemouth,Liverpool,Score exact,5 - 0,275.0,0
516,AFC Bournemouth,Liverpool,Score exact,0 - 1,9.5,0
517,AFC Bournemouth,Liverpool,Score exact,1 - 1,7.5,0
518,AFC Bournemouth,Liverpool,Score exact,2 - 1,12.5,0
519,AFC Bournemouth,Liverpool,Score exact,3 - 1,29.0,0
520,AFC Bournemouth,Liverpool,Score exact,4 - 1,60.0,0
521,AFC Bournemouth,Liverpool,Score exact,5 - 1,150.0,0
522,AFC Bournemouth,Liverpool,Score exact,0 - 2,8.5,0
523,AFC Bournemouth,Liverpool,Score exact,1 - 2,7.5,100
524,AFC Bournemouth,Liverpool,Score exact,2 - 2,10.5,0
525,AFC Bournemouth,Liverpool,Score exact,3 - 2,27.0,0
526,AFC Bournemouth,Liverpool,Score exact,4 - 2,60.0,0
527,AFC Bournemouth,Liverpool,Score exact,5 - 2,140.0,0
528,AFC Bournemouth,Liverpool,Score exact,0 - 3,11.5,0
529,AFC Bournemouth,Liverpool,Score exact,1 - 3,9.5,0
530,AFC Bournemouth,Liverpool,Score exact,2 - 3,15.0,0
531,AFC Bournemouth,Liverpool,Score exact,3 - 3,32.0,0
532,AFC Bournemouth,Liverpool,Score exact,4 - 3,65.0,0
533,AFC Bournemouth,Liverpool,Score exact,5 - 3,170.0,0
534,AFC Bournemouth,Liverpool,Score exact,0 - 4,20.0,0
535,AFC Bournemouth,Liverpool,Score exact,1 - 4,17.0,0
536,AFC Bournemouth,Liverpool,Score exact,2 - 4,27.0,0
537,AFC Bournemouth,Liverpool,Score exact,3 - 4,50.0,0
538,AFC Bournemouth,Liverpool,Score exact,4 - 4,95.0,0
539,AFC Bournemouth,Liverpool,Score exact,5 - 4,275.0,0
540,AFC Bournemouth,Liverpool,Score exact,0 - 5,40.0,0
541,AFC Bournemouth,Liverpool,Score exact,1 - 5,34.0,0
542,AFC Bournemouth,Liverpool,Score exact,2 - 5,48.0,0
543,AFC Bournemouth,Liverpool,Score exact,3 - 5,75.0,0
544,AFC Bournemouth,Liverpool,Score exact,4 - 5,170.0,0
545,AFC Bournemouth,Liverpool,Score exact,Autre,24.0,0
546,AFC Bournemouth,Liverpool,Score exact multichance,1-0 ou 2-0 ou 3-0,9.5,0
547,AFC Bournemouth,Liverpool,Score exact multichance,0-1 ou 0-2 ou 0-3,3.9,7
548,AFC Bournemouth,Liverpool,Score exact multichance,4-0 ou 5-0 ou 6-0,80.0,0
549,AFC Bournemouth,Liverpool,Score exact multichance,0-4 ou 0-5 ou 0-6,13.0,0
550,AFC Bournemouth,Liverpool,Score exact multichance,2-1 ou 3-1 ou 4-1,8.5,0
551,AFC Bournemouth,Liverpool,Score exact multichance,1-2 ou 1-3 ou 1-4,3.95,93
552,AFC Bournemouth,Liverpool,Score exact multichance,3-2 ou 4-2 ou 4-3 ou 5-1,17.0,0
553,AFC Bournemouth,Liverpool,Score exact multichance,2-3 ou 2-4 ou 3-4 ou 1-5,7.75,0
554,AFC Bournemouth,Liverpool,Score exact multichance,Autre victoire à domicile,65.0,0
555,AFC Bournemouth,Liverpool,Score exact multichance,Autre victoire à l'extérieur,18.0,0
556,AFC Bournemouth,Liverpool,Score exact multichance,Match nul,3.75,0
557,AFC Bournemouth,Liverpool,Les 2 équipes marquent,Oui,1.48,99
558,AFC Bournemouth,Liverpool,Les 2 équipes marquent,Non,2.35,1
559,AFC Bournemouth,Liverpool,Écart de buts|Bournemouth gagne par au moins 2 buts d'écart,Oui,8.5,0
560,AFC Bournemouth,Liverpool,Écart de buts|Bournemouth gagne par au moins 2 buts d'écart,Non,1.04,100
561,AFC Bournemouth,Liverpool,Écart de buts|Liverpool gagne par au moins 2 buts d'écart,Non,1.44,100
562,AFC Bournemouth,Liverpool,Écart de buts|Liverpool gagne par au moins 2 buts d'écart,Oui,2.3,0
563,AFC Bournemouth,Liverpool,Écart de buts|Liverpool gagne par au moins 3 buts d'écart,Non,1.17,100
564,AFC Bournemouth,Liverpool,Écart de buts|Liverpool gagne par au moins 3 buts d'écart,Oui,4.1,0
565,AFC Bournemouth,Liverpool,Écart de buts (handicap),Bournemouth +2.5,1.17,0
566,AFC Bournemouth,Liverpool,Écart de buts (handicap),Liverpool -2.5,4.1,0
567,AFC Bournemouth,Liverpool,Nombre de buts,Plus de 6,11.0,0
568,AFC Bournemouth,Liverpool,Nombre de buts,Moins de 6,1.05,100
569,AFC Bournemouth,Liverpool,Vainqueur (remboursé si match nul),Bournemouth,3.25,0
570,AFC Bournemouth,Liverpool,Vainqueur (remboursé si match nul),Liverpool,1.25,100
571,AFC Bournemouth,Liverpool,Équipe qui marque le 1er but,Bournemouth,2.45,0
572,AFC Bournemouth,Liverpool,Équipe qui marque le 1er but,Aucune,18.0,0
573,AFC Bournemouth,Liverpool,Équipe qui marque le 1er but,Liverpool,1.46,0
574,AFC Bournemouth,Liverpool,Équipe qui marque le dernier but,Bournemouth,2.45,0
575,AFC Bournemouth,Liverpool,Équipe qui marque le dernier but,Aucune,18.0,0
576,AFC Bournemouth,Liverpool,Équipe qui marque le dernier but,Liverpool,1.46,0
577,AFC Bournemouth,Liverpool,Mi-temps - Résultat,Bournemouth,4.1,0
578,AFC Bournemouth,Liverpool,Mi-temps - Résultat,Match nul,2.35,0
